timestamp,region,service_type,usage_units,provisioned_capacity_allocated,cost_usd,availability_pct,is_holiday
2022-09-30,southeastasia,Compute,20128,24799,30192.0,99.62,0
2022-10-01,eastus,Storage,14843,18624,7421.5,99.89,0
2022-10-01,northeurope,Compute,6401,7929,9601.5,99.98,0
2022-10-01,westus,Compute,19190,24836,28785.0,99.51,1
2022-10-01,northeurope,Storage,9019,11065,4509.5,99.51,1
2022-10-01,westus,Storage,24537,31795,12268.5,99.73,0
2022-10-01,centralindia,Storage,6041,7761,3020.5,99.66,0
2022-10-01,centralindia,Storage,10136,11875,5068.0,99.77,0
2022-10-01,southeastasia,Storage,17953,23113,8976.5,99.67,0
2022-10-01,southeastasia,Storage,19186,22936,9593.0,99.9,0
2022-10-02,centralindia,Storage,24194,30581,12097.0,99.94,0
2022-10-02,westus,Compute,14457,18606,21685.5,99.68,0
2022-10-02,eastus,Storage,24410,30508,12205.0,99.94,0
2022-10-02,southeastasia,Storage,16555,20534,8277.5,99.66,0
2022-10-02,southeastasia,Storage,6768,7805,3384.0,99.84,0
2022-10-02,eastus,Compute,7669,9055,11503.5,99.86,0
2022-10-02,southeastasia,Compute,17434,20108,26151.0,99.71,0
2022-10-02,southeastasia,Compute,26532,34317,39798.0,99.95,0
2022-10-02,eastus,Compute,17878,22880,26817.0,99.65,0
2022-10-03,northeurope,Storage,18874,23406,9437.0,99.72,0
2022-10-03,eastus,Compute,9723,12534,14584.5,99.95,0
2022-10-03,centralindia,Compute,18991,23285,28486.5,99.94,0
2022-10-03,southeastasia,Storage,22556,28879,11278.0,99.78,0
2022-10-03,southeastasia,Compute,13715,17711,20572.5,99.89,0
2022-10-03,northeurope,Storage,27109,32953,13554.5,99.54,0
2022-10-03,northeurope,Storage,4490,5741,2245.0,99.78,0
2022-10-04,northeurope,Compute,9841,11593,14761.5,99.98,0
2022-10-04,eastus,Storage,7456,8694,3728.0,99.66,0
2022-10-04,westus,Compute,5228,6409,7842.0,99.77,0
2022-10-04,eastus,Compute,15781,18574,23671.5,99.59,0
2022-10-04,centralindia,Compute,5649,6717,8473.5,99.55,0
2022-10-04,southeastasia,Storage,24652,30269,12326.0,99.97,1
2022-10-04,eastus,Compute,18773,23166,28159.5,99.8,0
2022-10-04,eastus,Storage,21176,25031,10588.0,99.77,0
2022-10-04,northeurope,Compute,23114,27362,34671.0,99.97,0
2022-10-04,eastus,Compute,11619,13937,17428.5,99.97,0
2022-10-04,northeurope,Storage,6251,7584,3125.5,99.89,0
2022-10-04,southeastasia,Storage,7432,9261,3716.0,99.89,0
2022-10-04,southeastasia,Compute,13896,18037,20844.0,99.86,0
2022-10-04,eastus,Storage,18758,22383,9379.0,99.57,0
2022-10-05,southeastasia,Storage,25319,30942,12659.5,99.75,0
2022-10-05,centralindia,Storage,13717,17222,6858.5,99.67,0
2022-10-05,westus,Storage,23369,29839,11684.5,99.76,0
2022-10-05,eastus,Compute,10124,12073,15186.0,99.9,0
2022-10-05,northeurope,Storage,14918,18506,7459.0,99.63,0
2022-10-05,centralindia,Compute,19470,24069,29205.0,99.51,0
2022-10-05,northeurope,Storage,19014,24201,9507.0,99.97,0
2022-10-05,eastus,Storage,23361,30202,11680.5,99.95,0
2022-10-05,northeurope,Compute,22994,28570,34491.0,99.67,0
2022-10-06,southeastasia,Compute,11580,14003,17370.0,99.52,0
2022-10-06,eastus,Compute,18310,21802,27465.0,99.89,0
2022-10-06,northeurope,Compute,18952,22615,28428.0,99.77,0
2022-10-06,eastus,Compute,19088,23593,28632.0,99.57,0
2022-10-06,westus,Storage,6714,8621,3357.0,99.88,0
2022-10-06,eastus,Storage,19415,23623,9707.5,99.7,0
2022-10-07,westus,Storage,12603,14980,6301.5,99.79,0
2022-10-07,westus,Compute,15564,18303,23346.0,99.6,0
2022-10-07,northeurope,Storage,18889,23692,9444.5,99.62,0
2022-10-07,southeastasia,Storage,17969,21353,8984.5,99.89,0
2022-10-07,centralindia,Storage,17672,22072,8836.0,99.75,0
2022-10-07,southeastasia,Storage,14943,18424,7471.5,99.88,0
2022-10-08,westus,Storage,23772,29792,11886.0,99.82,1
2022-10-08,westus,Compute,15048,17873,22572.0,99.91,0
2022-10-08,northeurope,Storage,22155,26249,11077.5,99.7,0
2022-10-08,southeastasia,Storage,19096,22896,9548.0,99.67,0
2022-10-08,northeurope,Compute,24255,31021,36382.5,99.56,0
2022-10-08,westus,Storage,8946,11407,4473.0,99.89,0
2022-10-08,eastus,Storage,9135,10665,4567.5,99.87,0
2022-10-08,eastus,Storage,24490,30454,12245.0,99.94,0
2022-10-09,westus,Compute,20567,24477,30850.5,99.98,0
2022-10-09,northeurope,Storage,12102,15055,6051.0,99.66,0
2022-10-09,southeastasia,Storage,8593,10642,4296.5,99.84,0
2022-10-09,centralindia,Storage,14652,18010,7326.0,99.74,0
2022-10-09,eastus,Storage,4272,4923,2136.0,99.5,0
2022-10-09,centralindia,Storage,9404,11488,4702.0,99.83,0
2022-10-09,westus,Storage,19718,22677,9859.0,99.91,0
2022-10-09,centralindia,Compute,15769,19721,23653.5,99.71,0
2022-10-09,westus,Storage,16732,20612,8366.0,99.78,0
2022-10-10,northeurope,Compute,22990,27070,34485.0,99.55,0
2022-10-10,eastus,Compute,12902,15153,19353.0,99.79,0
2022-10-10,westus,Compute,28317,35198,42475.5,99.79,0
2022-10-10,westus,Compute,22311,26636,33466.5,99.96,0
2022-10-10,eastus,Compute,13190,16807,19785.0,99.69,0
2022-10-10,westus,Storage,26855,34874,13427.5,99.57,0
2022-10-10,centralindia,Compute,14029,18138,21043.5,99.89,0
2022-10-10,northeurope,Compute,24733,31743,37099.5,99.75,0
2022-10-10,centralindia,Storage,5564,6941,2782.0,99.86,0
2022-10-10,northeurope,Compute,8409,10466,12613.5,99.92,0
2022-10-10,westus,Compute,29835,34332,44752.5,99.75,0
2022-10-11,centralindia,Compute,9143,11233,13714.5,99.9,0
2022-10-11,southeastasia,Storage,23017,29425,11508.5,99.81,0
2022-10-11,eastus,Compute,6177,7409,9265.5,99.94,0
2022-10-11,eastus,Compute,10640,13199,15960.0,99.57,0
2022-10-11,southeastasia,Storage,5637,6709,2818.5,99.97,0
2022-10-11,eastus,Storage,5892,7078,2946.0,99.75,0
2022-10-11,northeurope,Compute,17135,21961,25702.5,99.67,0
2022-10-11,northeurope,Storage,27344,31800,13672.0,99.89,0
2022-10-11,centralindia,Compute,20778,24088,31167.0,99.5,0
2022-10-12,centralindia,Storage,9365,11193,4682.5,99.8,0
2022-10-12,westus,Compute,12056,15486,18084.0,99.53,0
2022-10-12,southeastasia,Compute,23030,29913,34545.0,99.74,0
2022-10-12,westus,Compute,27017,32405,40525.5,99.61,1
2022-10-12,northeurope,Storage,26895,33235,13447.5,99.59,0
2022-10-12,eastus,Storage,14549,17140,7274.5,99.88,0
2022-10-12,northeurope,Compute,21989,25420,32983.5,99.65,0
2022-10-12,westus,Storage,12892,15872,6446.0,99.93,0
2022-10-13,eastus,Storage,15101,19471,7550.5,99.97,0
2022-10-13,northeurope,Storage,4639,5954,2319.5,99.81,0
2022-10-13,northeurope,Storage,10451,12198,5225.5,99.89,0
2022-10-13,westus,Compute,14041,17928,21061.5,99.98,0
2022-10-13,westus,Storage,4470,5762,2235.0,99.5,0
2022-10-13,centralindia,Storage,20186,23376,10093.0,99.92,0
2022-10-13,eastus,Compute,17270,21500,25905.0,99.65,0
2022-10-13,westus,Storage,11665,13793,5832.5,99.55,0
2022-10-14,eastus,Compute,25693,30116,38539.5,99.65,0
2022-10-14,eastus,Compute,5840,7035,8760.0,99.9,0
2022-10-14,eastus,Compute,11530,13744,17295.0,99.92,1
2022-10-14,centralindia,Compute,12317,14809,18475.5,99.7,1
2022-10-14,southeastasia,Compute,16881,19776,25321.5,99.73,0
2022-10-14,northeurope,Storage,17000,21311,8500.0,99.89,0
2022-10-14,eastus,Storage,24684,31974,12342.0,99.68,0
2022-10-14,southeastasia,Storage,9023,11191,4511.5,99.8,0
2022-10-15,eastus,Compute,5915,6916,8872.5,99.97,0
2022-10-15,centralindia,Storage,11873,13814,5936.5,99.51,0
2022-10-15,centralindia,Compute,21375,26528,32062.5,99.84,0
2022-10-15,centralindia,Compute,5715,6648,8572.5,99.65,0
2022-10-15,northeurope,Compute,9571,11089,14356.5,99.64,0
2022-10-15,centralindia,Storage,15252,17895,7626.0,99.88,0
2022-10-15,centralindia,Storage,26850,33130,13425.0,99.79,0
2022-10-15,northeurope,Storage,7062,8409,3531.0,99.51,0
2022-10-15,northeurope,Compute,24680,29883,37020.0,99.94,0
2022-10-16,northeurope,Storage,4259,5398,2129.5,99.54,0
2022-10-16,centralindia,Storage,23708,30437,11854.0,99.87,0
2022-10-16,westus,Compute,27127,32065,40690.5,99.52,0
2022-10-16,southeastasia,Storage,4475,5467,2237.5,99.95,0
2022-10-16,eastus,Storage,8356,9997,4178.0,99.84,1
2022-10-16,northeurope,Compute,28292,32922,42438.0,99.67,0
2022-10-16,eastus,Compute,11264,14476,16896.0,99.71,0
2022-10-16,westus,Storage,20898,24986,10449.0,99.52,0
2022-10-16,eastus,Compute,12111,14411,18166.5,99.73,0
2022-10-16,westus,Storage,11617,14475,5808.5,99.68,0
2022-10-16,westus,Compute,26858,33662,40287.0,99.76,1
2022-10-17,westus,Compute,28695,33810,43042.5,99.53,0
2022-10-17,westus,Storage,18675,23904,9337.5,99.74,0
2022-10-17,westus,Storage,26270,32368,13135.0,99.97,0
2022-10-17,centralindia,Storage,10703,13142,5351.5,99.66,0
2022-10-18,northeurope,Compute,11117,12956,16675.5,99.9,0
2022-10-18,westus,Compute,5088,6132,7632.0,99.95,0
2022-10-18,eastus,Compute,20266,24846,30399.0,99.93,0
2022-10-18,eastus,Storage,8344,9895,4172.0,99.77,0
2022-10-18,northeurope,Compute,17793,22925,26689.5,99.63,1
2022-10-18,southeastasia,Compute,19185,23052,28777.5,99.73,0
2022-10-18,centralindia,Storage,15366,18044,7683.0,99.97,0
2022-10-19,westus,Storage,22044,26908,11022.0,99.86,0
2022-10-19,northeurope,Compute,6968,8384,10452.0,99.91,0
2022-10-19,westus,Storage,9081,11325,4540.5,99.73,0
2022-10-19,eastus,Compute,5037,6397,7555.5,99.59,0
2022-10-19,northeurope,Storage,4620,5563,2310.0,99.56,1
2022-10-20,westus,Storage,11668,14667,5834.0,99.83,0
2022-10-20,centralindia,Compute,9149,11121,13723.5,99.88,0
2022-10-20,centralindia,Storage,10663,13192,5331.5,99.91,0
2022-10-20,southeastasia,Compute,15619,18437,23428.5,99.93,0
2022-10-20,centralindia,Storage,7764,9742,3882.0,99.6,0
2022-10-20,westus,Storage,23892,27751,11946.0,99.64,0
2022-10-20,eastus,Storage,13907,16768,6953.5,99.96,0
2022-10-20,centralindia,Compute,10682,13702,16023.0,99.86,0
2022-10-20,eastus,Storage,25942,32519,12971.0,99.64,0
2022-10-20,centralindia,Storage,10286,11959,5143.0,99.94,0
2022-10-21,westus,Storage,11300,13808,5650.0,99.64,0
2022-10-21,northeurope,Storage,18012,21919,9006.0,99.75,0
2022-10-21,westus,Compute,28889,34372,43333.5,99.97,0
2022-10-21,southeastasia,Storage,6308,7369,3154.0,99.89,0
2022-10-21,southeastasia,Compute,10689,13161,16033.5,99.95,0
2022-10-21,southeastasia,Storage,26331,32607,13165.5,99.54,1
2022-10-21,southeastasia,Storage,25492,31841,12746.0,99.67,1
2022-10-21,northeurope,Compute,23245,27769,34867.5,99.83,0
2022-10-21,southeastasia,Compute,19396,23351,29094.0,99.64,0
2022-10-22,southeastasia,Storage,27990,36092,13995.0,99.75,0
2022-10-22,centralindia,Storage,22061,27447,11030.5,99.64,0
2022-10-22,eastus,Compute,29085,34302,43627.5,99.69,0
2022-10-22,eastus,Compute,28036,32855,42054.0,99.89,0
2022-10-22,southeastasia,Compute,20751,26086,31126.5,99.89,1
2022-10-22,northeurope,Storage,7111,9077,3555.5,99.99,0
2022-10-22,centralindia,Compute,14096,17554,21144.0,99.77,0
2022-10-22,centralindia,Compute,9768,11494,14652.0,99.73,0
2022-10-23,southeastasia,Storage,8299,9605,4149.5,99.79,1
2022-10-23,northeurope,Compute,19432,23768,29148.0,99.94,0
2022-10-23,southeastasia,Storage,25513,32902,12756.5,99.89,0
2022-10-23,eastus,Compute,7847,9428,11770.5,99.89,0
2022-10-23,centralindia,Storage,6738,8612,3369.0,99.6,0
2022-10-23,centralindia,Storage,25773,30978,12886.5,99.57,0
2022-10-23,eastus,Compute,16794,20105,25191.0,99.53,0
2022-10-23,eastus,Compute,7075,8584,10612.5,99.91,0
2022-10-23,eastus,Storage,19173,23944,9586.5,99.59,0
2022-10-24,eastus,Compute,14786,17253,22179.0,99.96,0
2022-10-24,southeastasia,Compute,19072,24428,28608.0,99.79,0
2022-10-24,westus,Compute,7054,8933,10581.0,99.78,0
2022-10-24,westus,Compute,28048,34681,42072.0,99.85,0
2022-10-25,southeastasia,Storage,21980,25550,10990.0,99.86,0
2022-10-25,westus,Compute,10399,12213,15598.5,99.97,0
2022-10-25,southeastasia,Compute,14015,17226,21022.5,99.69,0
2022-10-25,northeurope,Storage,14467,18201,7233.5,99.69,0
2022-10-25,southeastasia,Storage,15846,18581,7923.0,99.57,0
2022-10-25,southeastasia,Storage,6439,7521,3219.5,99.62,0
2022-10-25,centralindia,Storage,14111,17932,7055.5,99.59,0
2022-10-26,westus,Storage,22986,28191,11493.0,99.8,0
2022-10-26,southeastasia,Compute,27455,33357,41182.5,99.53,0
2022-10-26,northeurope,Compute,29128,34881,43692.0,99.86,0
2022-10-26,southeastasia,Storage,6383,7413,3191.5,99.64,0
2022-10-26,southeastasia,Storage,21597,25322,10798.5,99.52,0
2022-10-26,northeurope,Storage,16137,19119,8068.5,99.91,0
2022-10-26,eastus,Storage,26659,34151,13329.5,99.59,0
2022-10-26,northeurope,Compute,8936,10418,13404.0,99.54,0
2022-10-26,eastus,Storage,21431,26564,10715.5,99.69,0
2022-10-27,southeastasia,Compute,23820,28714,35730.0,99.51,0
2022-10-27,westus,Storage,22873,28147,11436.5,99.8,0
2022-10-27,southeastasia,Compute,12203,15164,18304.5,99.85,0
2022-10-27,southeastasia,Compute,14037,16555,21055.5,99.71,0
2022-10-27,northeurope,Storage,13791,17792,6895.5,99.68,0
2022-10-27,eastus,Compute,12937,15721,19405.5,99.58,0
2022-10-27,centralindia,Compute,17525,22683,26287.5,99.67,0
2022-10-28,eastus,Storage,22876,28670,11438.0,99.71,0
2022-10-28,centralindia,Storage,19824,25070,9912.0,99.78,0
2022-10-28,southeastasia,Storage,24303,30125,12151.5,99.73,0
2022-10-29,westus,Storage,8114,9626,4057.0,99.75,0
2022-10-29,southeastasia,Compute,10273,12041,15409.5,99.72,1
2022-10-29,westus,Compute,6391,7544,9586.5,99.8,0
2022-10-29,eastus,Storage,15271,19309,7635.5,99.91,0
2022-10-29,eastus,Compute,8344,10673,12516.0,99.84,1
2022-10-29,southeastasia,Storage,16010,18577,8005.0,99.67,0
2022-10-29,southeastasia,Storage,20811,26577,10405.5,99.51,0
2022-10-29,westus,Storage,18407,23109,9203.5,99.83,0
2022-10-29,westus,Compute,8134,9480,12201.0,99.57,0
2022-10-29,centralindia,Storage,15701,20078,7850.5,99.82,0
2022-10-29,northeurope,Storage,8367,10665,4183.5,99.94,0
2022-10-29,southeastasia,Compute,17161,21357,25741.5,99.6,0
2022-10-30,eastus,Compute,22425,28908,33637.5,99.69,0
2022-10-30,eastus,Compute,19765,23655,29647.5,99.61,0
2022-10-30,westus,Storage,19361,24867,9680.5,99.77,1
2022-10-30,eastus,Compute,29643,37831,44464.5,99.63,0
2022-10-30,southeastasia,Compute,17611,20480,26416.5,99.94,0
2022-10-30,southeastasia,Compute,12516,16137,18774.0,99.65,0
2022-10-30,southeastasia,Compute,20995,25296,31492.5,99.64,0
2022-10-30,southeastasia,Storage,11081,14120,5540.5,99.69,0
2022-10-30,northeurope,Storage,6469,7885,3234.5,99.66,0
2022-10-30,northeurope,Compute,23123,29299,34684.5,99.71,0
2022-10-30,southeastasia,Storage,10992,12988,5496.0,99.87,0
2022-10-31,eastus,Compute,16416,19739,24624.0,99.64,0
2022-10-31,centralindia,Compute,18148,21944,27222.0,99.88,0
2022-10-31,northeurope,Storage,15023,18637,7511.5,99.7,0
2022-10-31,westus,Compute,25991,30051,38986.5,99.77,0
2022-10-31,eastus,Storage,23407,27284,11703.5,99.61,0
2022-10-31,eastus,Compute,27113,31545,40669.5,99.59,0
2022-11-01,northeurope,Compute,9649,12070,14473.5,99.67,0
2022-11-01,northeurope,Compute,12940,15439,19410.0,99.83,0
2022-11-01,southeastasia,Compute,7619,9075,11428.5,99.56,0
2022-11-01,westus,Storage,11623,14222,5811.5,99.93,0
2022-11-01,westus,Compute,14476,17939,21714.0,99.73,0
2022-11-01,centralindia,Compute,15863,19487,23794.5,99.96,0
2022-11-01,eastus,Storage,15990,20432,7995.0,99.53,0
2022-11-01,northeurope,Compute,27807,34911,41710.5,99.81,0
2022-11-02,westus,Compute,22621,28298,33931.5,99.96,0
2022-11-02,westus,Storage,19300,24228,9650.0,99.97,1
2022-11-02,eastus,Storage,12186,15650,6093.0,99.82,0
2022-11-02,westus,Storage,12686,15213,6343.0,99.8,0
2022-11-02,northeurope,Compute,10690,13825,16035.0,99.74,0
2022-11-02,eastus,Storage,24596,29339,12298.0,99.56,0
2022-11-02,southeastasia,Storage,25478,31664,12739.0,99.61,0
2022-11-03,eastus,Storage,4779,6134,2389.5,99.95,0
2022-11-03,eastus,Storage,8955,10581,4477.5,99.54,1
2022-11-03,westus,Storage,20857,24470,10428.5,99.69,0
2022-11-03,centralindia,Storage,19737,24292,9868.5,99.53,0
2022-11-03,centralindia,Compute,5973,6998,8959.5,99.59,0
2022-11-03,southeastasia,Compute,14533,17246,21799.5,99.54,0
2022-11-03,eastus,Storage,17718,21346,8859.0,99.6,1
2022-11-03,westus,Storage,24912,31942,12456.0,99.67,0
2022-11-03,centralindia,Compute,11091,13840,16636.5,99.65,0
2022-11-03,centralindia,Storage,4370,5555,2185.0,99.92,0
2022-11-03,northeurope,Storage,26563,30820,13281.5,99.87,0
2022-11-03,eastus,Storage,9594,11205,4797.0,99.77,0
2022-11-03,southeastasia,Storage,13866,17991,6933.0,99.84,0
2022-11-03,northeurope,Storage,23186,27022,11593.0,99.87,0
2022-11-03,centralindia,Storage,18265,21647,9132.5,99.63,0
2022-11-04,westus,Storage,21910,25289,10955.0,99.73,0
2022-11-04,centralindia,Compute,28181,35464,42271.5,99.73,0
2022-11-04,northeurope,Storage,14677,17094,7338.5,99.96,0
2022-11-04,centralindia,Storage,22671,29365,11335.5,99.65,0
2022-11-04,westus,Storage,24665,30983,12332.5,99.55,0
2022-11-04,southeastasia,Compute,15443,17764,23164.5,99.97,0
2022-11-04,centralindia,Storage,4044,4756,2022.0,99.55,0
2022-11-04,centralindia,Storage,14910,18798,7455.0,99.79,0
2022-11-04,eastus,Compute,17280,20667,25920.0,99.94,0
2022-11-04,northeurope,Storage,18649,21780,9324.5,99.52,0
2022-11-04,southeastasia,Storage,4707,5495,2353.5,99.84,0
2022-11-05,northeurope,Compute,19171,22590,28756.5,99.92,0
2022-11-05,centralindia,Storage,13302,15599,6651.0,99.53,0
2022-11-05,northeurope,Storage,25467,31128,12733.5,99.59,0
2022-11-05,centralindia,Compute,17805,20496,26707.5,99.71,0
2022-11-05,northeurope,Compute,24985,31575,37477.5,99.7,0
2022-11-05,eastus,Storage,13782,16007,6891.0,99.9,0
2022-11-05,eastus,Compute,13862,17574,20793.0,99.86,0
2022-11-06,eastus,Compute,26792,31254,40188.0,99.82,0
2022-11-06,northeurope,Compute,14821,17930,22231.5,99.85,1
2022-11-06,eastus,Storage,21217,26962,10608.5,99.94,0
2022-11-06,eastus,Compute,13166,16375,19749.0,99.87,0
2022-11-06,northeurope,Storage,13697,15866,6848.5,99.58,0
2022-11-06,southeastasia,Storage,20414,25708,10207.0,99.87,0
2022-11-07,northeurope,Compute,5545,6623,8317.5,99.85,0
2022-11-07,eastus,Compute,20097,25405,30145.5,99.82,0
2022-11-07,centralindia,Compute,25206,29800,37809.0,99.93,0
2022-11-07,southeastasia,Compute,13533,16855,20299.5,99.56,0
2022-11-07,northeurope,Storage,26121,30974,13060.5,99.58,0
2022-11-07,northeurope,Compute,20411,25376,30616.5,99.9,0
2022-11-07,centralindia,Storage,14787,17446,7393.5,99.55,0
2022-11-07,centralindia,Compute,11878,13716,17817.0,99.89,1
2022-11-07,centralindia,Compute,26185,30692,39277.5,99.94,0
2022-11-07,eastus,Compute,16998,19844,25497.0,99.51,0
2022-11-07,westus,Compute,24906,29627,37359.0,99.93,0
2022-11-07,centralindia,Compute,6971,8328,10456.5,99.69,1
2022-11-08,southeastasia,Compute,16370,19275,24555.0,99.8,0
2022-11-08,southeastasia,Storage,17421,20467,8710.5,99.96,0
2022-11-08,southeastasia,Storage,18914,22725,9457.0,99.93,0
2022-11-08,centralindia,Compute,14699,18302,22048.5,99.59,0
2022-11-09,centralindia,Compute,24856,30050,37284.0,99.93,0
2022-11-09,eastus,Storage,22731,28196,11365.5,99.87,0
2022-11-09,southeastasia,Compute,28925,34629,43387.5,99.63,0
2022-11-09,westus,Compute,23445,28596,35167.5,99.6,0
2022-11-09,eastus,Compute,16995,20926,25492.5,99.82,0
2022-11-09,southeastasia,Compute,26593,32888,39889.5,99.51,0
2022-11-09,northeurope,Storage,20779,26180,10389.5,99.65,0
2022-11-09,westus,Compute,14585,17039,21877.5,99.93,0
2022-11-09,southeastasia,Compute,26435,33893,39652.5,99.52,0
2022-11-09,centralindia,Compute,29948,35078,44922.0,99.99,0
2022-11-10,westus,Storage,17246,20363,8623.0,99.57,0
2022-11-10,southeastasia,Storage,27546,33426,13773.0,99.88,0
2022-11-10,northeurope,Storage,4894,5638,2447.0,99.64,0
2022-11-10,southeastasia,Storage,13716,16390,6858.0,99.97,0
2022-11-10,southeastasia,Storage,17633,22503,8816.5,99.89,0
2022-11-10,centralindia,Compute,9572,11751,14358.0,99.7,0
2022-11-10,northeurope,Storage,13201,15793,6600.5,99.78,0
2022-11-10,southeastasia,Storage,12048,14969,6024.0,99.97,0
2022-11-10,southeastasia,Storage,17218,21389,8609.0,99.75,0
2022-11-10,eastus,Storage,17410,20463,8705.0,99.67,0
2022-11-11,northeurope,Storage,7155,9097,3577.5,99.75,0
2022-11-11,southeastasia,Storage,12366,15032,6183.0,99.75,0
2022-11-11,westus,Storage,9832,12290,4916.0,99.6,0
2022-11-11,centralindia,Storage,27985,33691,13992.5,99.6,0
2022-11-11,westus,Storage,6614,8350,3307.0,99.51,0
2022-11-11,southeastasia,Compute,20028,23741,30042.0,99.72,0
2022-11-11,southeastasia,Storage,11069,13587,5534.5,99.66,0
2022-11-12,northeurope,Compute,15559,18336,23338.5,99.62,0
2022-11-12,northeurope,Compute,23069,28957,34603.5,99.97,0
2022-11-12,westus,Compute,20440,23800,30660.0,99.96,0
2022-11-13,eastus,Compute,7713,8996,11569.5,99.71,0
2022-11-13,eastus,Storage,10729,13381,5364.5,99.9,0
2022-11-13,centralindia,Compute,23044,27781,34566.0,99.61,0
2022-11-13,southeastasia,Storage,5069,6554,2534.5,99.65,0
2022-11-13,centralindia,Storage,5087,5922,2543.5,99.9,0
2022-11-13,eastus,Storage,16908,20361,8454.0,99.65,0
2022-11-13,eastus,Storage,11834,14884,5917.0,99.53,1
2022-11-13,northeurope,Storage,18627,22478,9313.5,99.55,0
2022-11-13,westus,Storage,4218,5272,2109.0,99.68,0
2022-11-14,westus,Compute,9674,11178,14511.0,99.83,1
2022-11-14,southeastasia,Storage,5229,6447,2614.5,99.59,0
2022-11-14,eastus,Storage,26943,31258,13471.5,99.65,0
2022-11-14,southeastasia,Compute,15594,18425,23391.0,99.62,0
2022-11-14,westus,Compute,6116,7261,9174.0,99.73,0
2022-11-14,westus,Compute,19078,24000,28617.0,99.78,1
2022-11-14,centralindia,Storage,6781,8299,3390.5,99.7,0
2022-11-14,westus,Compute,15234,18735,22851.0,99.68,0
2022-11-14,eastus,Compute,12693,14918,19039.5,99.96,0
2022-11-14,southeastasia,Storage,14349,17705,7174.5,99.5,0
2022-11-14,westus,Storage,15624,18494,7812.0,99.69,0
2022-11-15,westus,Compute,8135,10218,12202.5,99.65,0
2022-11-15,eastus,Storage,8665,10057,4332.5,99.71,0
2022-11-15,northeurope,Compute,13846,16834,20769.0,99.93,0
2022-11-15,southeastasia,Compute,10976,13102,16464.0,99.88,0
2022-11-15,centralindia,Storage,11806,15242,5903.0,99.56,0
2022-11-16,northeurope,Storage,15238,18424,7619.0,99.51,0
2022-11-16,eastus,Compute,14310,17495,21465.0,99.52,0
2022-11-16,eastus,Compute,22496,28627,33744.0,99.78,0
2022-11-16,eastus,Storage,17896,21992,8948.0,99.7,0
2022-11-16,westus,Compute,7656,9629,11484.0,99.5,0
2022-11-16,southeastasia,Compute,17795,22888,26692.5,99.73,0
2022-11-16,northeurope,Compute,19918,23176,29877.0,99.68,1
2022-11-16,westus,Storage,18211,23396,9105.5,99.9,0
2022-11-16,eastus,Storage,22721,29466,11360.5,99.9,0
2022-11-16,northeurope,Compute,9307,10910,13960.5,99.64,0
2022-11-16,southeastasia,Storage,6137,7801,3068.5,99.87,0
2022-11-17,northeurope,Storage,21989,26248,10994.5,99.61,0
2022-11-17,eastus,Compute,15892,19375,23838.0,99.54,0
2022-11-17,westus,Compute,15671,19333,23506.5,99.51,0
2022-11-17,northeurope,Storage,19931,25132,9965.5,99.94,0
2022-11-17,westus,Storage,11471,13738,5735.5,99.76,1
2022-11-17,eastus,Storage,19556,23736,9778.0,99.83,0
2022-11-17,southeastasia,Storage,9412,12206,4706.0,99.74,0
2022-11-17,eastus,Storage,9809,11884,4904.5,99.63,0
2022-11-17,southeastasia,Compute,13300,17047,19950.0,99.97,0
2022-11-17,eastus,Compute,8058,9760,12087.0,99.74,1
2022-11-17,southeastasia,Compute,9404,12121,14106.0,99.52,0
2022-11-17,centralindia,Storage,12467,14782,6233.5,99.65,0
2022-11-18,centralindia,Storage,22808,28567,11404.0,99.81,0
2022-11-18,southeastasia,Storage,9740,12348,4870.0,99.53,0
2022-11-18,southeastasia,Storage,4205,5321,2102.5,99.81,0
2022-11-18,eastus,Storage,6117,7604,3058.5,99.98,0
2022-11-18,westus,Compute,24297,28599,36445.5,99.9,0
2022-11-19,westus,Storage,10444,12955,5222.0,99.68,0
2022-11-19,eastus,Storage,20850,26003,10425.0,99.81,0
2022-11-19,westus,Compute,11160,13687,16740.0,99.76,0
2022-11-19,eastus,Storage,27373,33600,13686.5,99.81,0
2022-11-19,westus,Storage,25019,29638,12509.5,99.92,0
2022-11-19,southeastasia,Compute,29410,35711,44115.0,99.56,0
2022-11-20,northeurope,Storage,13747,16005,6873.5,99.91,0
2022-11-20,southeastasia,Compute,25335,31319,38002.5,99.54,0
2022-11-20,centralindia,Storage,19952,24176,9976.0,99.72,0
2022-11-20,westus,Storage,16231,19190,8115.5,99.7,0
2022-11-20,southeastasia,Compute,20389,25969,30583.5,99.88,1
2022-11-20,centralindia,Compute,23922,29956,35883.0,99.88,0
2022-11-20,northeurope,Compute,15058,19235,22587.0,99.77,0
2022-11-20,northeurope,Storage,23778,29923,11889.0,99.92,0
2022-11-20,northeurope,Storage,22042,28069,11021.0,99.64,0
2022-11-20,southeastasia,Compute,9183,10586,13774.5,99.79,0
2022-11-21,westus,Storage,19060,22737,9530.0,99.82,0
2022-11-21,eastus,Compute,19185,24054,28777.5,99.74,0
2022-11-21,eastus,Compute,16419,20239,24628.5,99.75,0
2022-11-21,eastus,Storage,4986,6142,2493.0,99.52,0
2022-11-21,westus,Storage,23942,27732,11971.0,99.91,0
