timestamp,region,service_type,usage_units,provisioned_capacity_allocated,cost_usd,availability_pct,is_holiday,hour,day_of_week,day_of_month,month,quarter,is_weekend,usage_lag_1,usage_lag_7,usage_rolling_mean_3,usage_rolling_mean_7,usage_spike
2022-10-15,centralindia,storage,11873.0,13814.0,5936.5,99.51,0.0,0,5,15,10,4,1,20186.0,13717.0,13808.0,12673.714285714286,1.592745389657455
2022-10-15,centralindia,storage,15252.0,17895.0,7626.0,99.88,0.0,0,5,15,10,4,1,11873.0,17672.0,15770.333333333334,12328.0,0.9630921478777504
2022-10-15,centralindia,storage,26850.0,33130.0,13425.0,99.79,0.0,0,5,15,10,4,1,15252.0,14652.0,17991.666666666668,14070.57142857143,1.083964505375071
2022-10-15,eastus,compute,5915.0,6916.0,8872.5,99.97,0.0,0,5,15,10,4,1,11530.0,13190.0,7761.666666666667,11866.42857142857,0.9716487087605906
2022-10-15,northeurope,compute,9571.0,11089.0,14356.5,99.64,0.0,0,5,15,10,4,1,21989.0,18952.0,16231.666666666666,18440.285714285714,1.192443562941796
2022-10-15,northeurope,compute,24680.0,29883.0,37020.0,99.94,0.0,0,5,15,10,4,1,9571.0,24255.0,18746.666666666668,18501.0,0.5173233878970152
2022-10-15,northeurope,storage,7062.0,8409.0,3531.0,99.51,0.0,0,5,15,10,4,1,17000.0,22155.0,11504.333333333334,15070.42857142857,1.1280369312855236
2022-10-16,centralindia,storage,23708.0,30437.0,11854.0,99.87,0.0,0,6,16,10,4,1,26850.0,9404.0,21936.666666666668,16114.0,1.6662529476438963
2022-10-16,eastus,compute,11264.0,14476.0,16896.0,99.71,0.0,0,6,16,10,4,1,5915.0,6177.0,9569.666666666666,12593.142857142857,0.46970006348933774
2022-10-16,eastus,compute,12111.0,14411.0,18166.5,99.73,0.0,0,6,16,10,4,1,11264.0,10640.0,9763.333333333334,12803.285714285714,0.8797741650451512
2022-10-16,eastus,storage,8356.0,9997.0,4178.0,99.84,0.0,0,6,16,10,4,1,24684.0,9135.0,16047.0,13906.285714285714,1.7750246547047053
2022-10-16,northeurope,compute,28292.0,32922.0,42438.0,99.67,0.0,0,6,16,10,4,1,24680.0,22990.0,20847.666666666668,19258.428571428572,1.2815168126091683
2022-10-16,northeurope,storage,4259.0,5398.0,2129.5,99.54,0.0,0,6,16,10,4,1,7062.0,12102.0,9440.333333333334,13950.0,0.5062365591034955
2022-10-16,southeastasia,storage,4475.0,5467.0,2237.5,99.95,0.0,0,6,16,10,4,1,9023.0,17969.0,6378.333333333333,12112.0,0.7449636723295109
2022-10-16,westus,compute,27127.0,32065.0,40690.5,99.52,0.0,0,6,16,10,4,1,14041.0,20567.0,22728.333333333332,22957.714285714286,0.6116026981015953
2022-10-16,westus,compute,26858.0,33662.0,40287.0,99.76,0.0,0,6,16,10,4,1,27127.0,28317.0,22675.333333333332,22749.285714285714,1.1924330433712391
2022-10-16,westus,storage,20898.0,24986.0,10449.0,99.52,0.0,0,6,16,10,4,1,11665.0,8946.0,12344.333333333334,16175.714285714286,0.721142806632094
2022-10-16,westus,storage,11617.0,14475.0,5808.5,99.68,0.0,0,6,16,10,4,1,20898.0,19718.0,14726.666666666666,15018.42857142857,1.3914904544917157
2022-10-17,centralindia,storage,10703.0,13142.0,5351.5,99.66,0.0,0,0,17,10,4,0,23708.0,5564.0,20420.333333333332,16848.14285714286,1.4071580588801638
2022-10-17,westus,compute,28695.0,33810.0,43042.5,99.53,0.0,0,0,17,10,4,0,26858.0,22311.0,27560.0,23661.285714285714,1.1351031521777846
2022-10-17,westus,storage,18675.0,23904.0,9337.5,99.74,0.0,0,0,17,10,4,0,11617.0,16732.0,17063.333333333332,15296.0,0.759479602460808
2022-10-17,westus,storage,26270.0,32368.0,13135.0,99.97,0.0,0,0,17,10,4,0,18675.0,26855.0,18854.0,15212.42857142857,1.227614638325868
2022-10-18,centralindia,storage,15366.0,18044.0,7683.0,99.97,0.0,0,1,18,10,4,0,10703.0,9365.0,16592.333333333332,17705.428571428572,0.6045038648015013
2022-10-18,eastus,compute,20266.0,24846.0,30399.0,99.93,0.0,0,1,18,10,4,0,12111.0,17270.0,14547.0,13231.285714285714,0.9153305476586088
2022-10-18,eastus,storage,8344.0,9895.0,4172.0,99.77,0.0,0,1,18,10,4,0,8356.0,24490.0,13794.666666666666,11599.714285714286,0.7203625704445609
2022-10-18,northeurope,compute,11117.0,12956.0,16675.5,99.9,0.0,0,1,18,10,4,0,28292.0,24733.0,21363.0,17313.285714285714,1.6341207824590624
2022-10-18,northeurope,compute,17793.0,22925.0,26689.5,99.63,0.0,0,1,18,10,4,0,11117.0,8409.0,19067.333333333332,18653.85714285714,0.5959625354834945
2022-10-18,southeastasia,compute,19185.0,23052.0,28777.5,99.73,0.0,0,1,18,10,4,0,16881.0,17434.0,19698.666666666668,17831.285714285714,0.946706831438908
2022-10-18,westus,compute,5088.0,6132.0,7632.0,99.95,0.0,0,1,18,10,4,0,28695.0,29835.0,20213.666666666668,20126.0,1.425767663647731
2022-10-19,eastus,compute,5037.0,6397.0,7555.5,99.59,0.0,0,2,19,10,4,0,20266.0,25693.0,12471.333333333334,10280.42857142857,1.9713185940858604
2022-10-19,northeurope,compute,6968.0,8384.0,10452.0,99.91,0.0,0,2,19,10,4,0,17793.0,17135.0,11959.333333333334,17201.428571428572,1.0343908312661678
2022-10-19,northeurope,storage,4620.0,5563.0,2310.0,99.56,0.0,0,2,19,10,4,0,4259.0,27344.0,5313.666666666667,10703.714285714286,0.3978992605666218
2022-10-19,westus,storage,22044.0,26908.0,11022.0,99.86,0.0,0,2,19,10,4,0,26270.0,12892.0,22329.666666666668,16519.85714285714,1.5902074558658286
2022-10-19,westus,storage,9081.0,11325.0,4540.5,99.73,0.0,0,2,19,10,4,0,22044.0,4470.0,19131.666666666668,17178.571428571428,1.283226611151912
2022-10-20,centralindia,compute,9149.0,11121.0,13723.5,99.88,0.0,0,3,20,10,4,0,5715.0,15769.0,12079.666666666666,13215.142857142857,0.4324584350958077
2022-10-20,centralindia,compute,10682.0,13702.0,16023.0,99.86,0.0,0,3,20,10,4,0,9149.0,14029.0,8515.333333333334,12737.0,0.7183010127409671
2022-10-20,centralindia,storage,10663.0,13192.0,5331.5,99.91,0.0,0,3,20,10,4,0,15366.0,20186.0,12244.0,16345.0,0.9401040072841784
2022-10-20,centralindia,storage,7764.0,9742.0,3882.0,99.6,0.0,0,3,20,10,4,0,10663.0,11873.0,11264.333333333334,15758.0,0.6766721664756522
2022-10-20,centralindia,storage,10286.0,11959.0,5143.0,99.94,0.0,0,3,20,10,4,0,7764.0,15252.0,9571.0,15048.57142857143,0.5159293715244778
2022-10-20,eastus,storage,13907.0,16768.0,6953.5,99.96,0.0,0,3,20,10,4,0,8344.0,4272.0,10202.333333333334,12976.142857142857,0.6430262128906765
2022-10-20,eastus,storage,25942.0,32519.0,12971.0,99.64,0.0,0,3,20,10,4,0,13907.0,5892.0,16064.333333333334,15840.42857142857,0.8779434177813948
2022-10-20,southeastasia,compute,15619.0,18437.0,23428.5,99.93,0.0,0,3,20,10,4,0,19185.0,26532.0,17228.333333333332,16272.285714285714,1.1789984723521765
2022-10-20,westus,storage,11668.0,14667.0,5834.0,99.83,0.0,0,3,20,10,4,0,9081.0,11665.0,14264.333333333334,17179.0,0.5286105128046679
2022-10-20,westus,storage,23892.0,27751.0,11946.0,99.64,0.0,0,3,20,10,4,0,11668.0,20898.0,14880.333333333334,17606.714285714286,0.6627017290105324
2022-10-21,northeurope,compute,23245.0,27769.0,34867.5,99.83,0.0,0,4,21,10,4,0,6968.0,21989.0,16002.0,17380.85714285714,0.40090082683078015
2022-10-21,northeurope,storage,18012.0,21919.0,9006.0,99.75,0.0,0,4,21,10,4,0,4620.0,26895.0,8963.666666666666,9434.714285714286,0.4896809653797106
2022-10-21,southeastasia,compute,10689.0,13161.0,16033.5,99.95,0.0,0,4,21,10,4,0,15619.0,13715.0,15164.333333333334,15840.0,0.9860479797357292
2022-10-21,southeastasia,compute,19396.0,23351.0,29094.0,99.64,0.0,0,4,21,10,4,0,10689.0,13896.0,15234.666666666666,16625.714285714286,0.6429197456220962
2022-10-21,southeastasia,storage,6308.0,7369.0,3154.0,99.89,0.0,0,4,21,10,4,0,4475.0,14943.0,6602.0,10878.42857142857,0.4113645615453972
2022-10-21,southeastasia,storage,26331.0,32607.0,13165.5,99.54,0.0,0,4,21,10,4,0,6308.0,19096.0,12371.333333333334,11912.0,0.5295500335351284
2022-10-21,southeastasia,storage,25492.0,31841.0,12746.0,99.67,0.0,0,4,21,10,4,0,26331.0,8593.0,19377.0,14326.142857142857,1.8379685488780173
2022-10-21,westus,compute,28889.0,34372.0,43333.5,99.97,0.0,0,4,21,10,4,0,5088.0,12056.0,20890.666666666668,22530.714285714286,0.2258250641880558
2022-10-21,westus,storage,11300.0,13808.0,5650.0,99.64,0.0,0,4,21,10,4,0,23892.0,11617.0,15620.0,17561.428571428572,1.360481574802543
2022-10-22,centralindia,compute,14096.0,17554.0,21144.0,99.77,0.0,0,5,22,10,4,1,10682.0,9143.0,11309.0,13444.57142857143,0.794521421226181
2022-10-22,centralindia,compute,9768.0,11494.0,14652.0,99.73,0.0,0,5,22,10,4,1,14096.0,20778.0,11515.333333333334,11871.714285714286,1.18736011156998
2022-10-22,centralindia,storage,22061.0,27447.0,11030.5,99.64,0.0,0,5,22,10,4,1,10286.0,26850.0,13370.333333333334,14364.42857142857,0.7160744298414484
2022-10-22,eastus,compute,29085.0,34302.0,43627.5,99.69,0.0,0,5,22,10,4,1,5037.0,5840.0,18129.333333333332,13601.142857142857,0.37033652631509584
2022-10-22,eastus,compute,28036.0,32855.0,42054.0,99.89,0.0,0,5,22,10,4,1,29085.0,11530.0,20719.333333333332,15959.142857142857,1.8224662977535737
2022-10-22,northeurope,storage,7111.0,9077.0,3555.5,99.99,0.0,0,5,22,10,4,1,18012.0,4639.0,9914.333333333334,9787.857142857143,1.8402393634549852
2022-10-22,southeastasia,compute,20751.0,26086.0,31126.5,99.89,0.0,0,5,22,10,4,1,19396.0,11580.0,16945.333333333332,17935.85714285714,1.0814091484132355
2022-10-22,southeastasia,storage,27990.0,36092.0,13995.0,99.75,0.0,0,5,22,10,4,1,25492.0,23017.0,26604.333333333332,15036.57142857143,1.6953332825504737
2022-10-23,centralindia,storage,6738.0,8612.0,3369.0,99.6,0.0,0,6,23,10,4,1,22061.0,23708.0,13028.333333333334,11940.142857142857,1.8476328350590034
2022-10-23,centralindia,storage,25773.0,30978.0,12886.5,99.57,0.0,0,6,23,10,4,1,6738.0,10703.0,18190.666666666668,14093.0,0.4781096998170645
2022-10-23,eastus,compute,7847.0,9428.0,11770.5,99.89,0.0,0,6,23,10,4,1,28036.0,5915.0,21656.0,16235.142857142857,1.7268711612191534
2022-10-23,eastus,compute,16794.0,20105.0,25191.0,99.53,0.0,0,6,23,10,4,1,7847.0,11264.0,17559.0,17025.14285714286,0.46090655834038435
2022-10-23,eastus,compute,7075.0,8584.0,10612.5,99.91,0.0,0,6,23,10,4,1,16794.0,12111.0,10572.0,16305.714285714286,1.0299456806797824
2022-10-23,eastus,storage,19173.0,23944.0,9586.5,99.59,0.0,0,6,23,10,4,1,25942.0,14549.0,19674.0,16501.0,1.5721471425021425
2022-10-23,northeurope,compute,19432.0,23768.0,29148.0,99.94,0.0,0,6,23,10,4,1,23245.0,9571.0,16548.333333333332,18789.571428571428,1.2371224158639682
2022-10-23,southeastasia,storage,8299.0,9605.0,4149.5,99.79,0.0,0,6,23,10,4,1,27990.0,5637.0,20593.666666666668,15416.857142857143,1.8155451360041066
2022-10-23,southeastasia,storage,25513.0,32902.0,12756.5,99.89,0.0,0,6,23,10,4,1,8299.0,9023.0,20600.666666666668,17772.571428571428,0.4669555012276647
2022-10-24,eastus,compute,14786.0,17253.0,22179.0,99.96,0.0,0,0,24,10,4,0,7075.0,20266.0,12885.0,15522.857142857143,0.4557794956452194
2022-10-24,southeastasia,compute,19072.0,24428.0,28608.0,99.79,0.0,0,0,24,10,4,0,20751.0,23030.0,19739.666666666668,17370.428571428572,1.194616466339655
2022-10-24,westus,compute,7054.0,8933.0,10581.0,99.78,0.0,0,0,24,10,4,0,28889.0,27017.0,13677.0,19678.85714285714,1.468022242796648
2022-10-24,westus,compute,28048.0,34681.0,42072.0,99.85,0.0,0,0,24,10,4,0,7054.0,14041.0,21330.333333333332,21679.85714285714,0.325371147659924
2022-10-25,centralindia,storage,14111.0,17932.0,7055.5,99.59,0.0,0,1,25,10,4,0,25773.0,15366.0,15540.666666666666,13913.714285714286,1.8523450653726392
2022-10-25,northeurope,storage,14467.0,18201.0,7233.5,99.69,0.0,0,1,25,10,4,0,7111.0,10451.0,13196.666666666666,10361.57142857143,0.6862858639091698
2022-10-25,southeastasia,compute,14015.0,17226.0,21022.5,99.69,0.0,0,1,25,10,4,0,19072.0,16881.0,17946.0,16961.0,1.1244620009949613
2022-10-25,southeastasia,storage,21980.0,25550.0,10990.0,99.86,0.0,0,1,25,10,4,0,25513.0,4475.0,18597.333333333332,20273.285714285714,1.258454123238821
2022-10-25,southeastasia,storage,15846.0,18581.0,7923.0,99.57,0.0,0,1,25,10,4,0,21980.0,6308.0,21113.0,21635.85714285714,1.0159061346104592
2022-10-25,southeastasia,storage,6439.0,7521.0,3219.5,99.62,0.0,0,1,25,10,4,0,15846.0,26331.0,14755.0,18794.14285714286,0.8431350192240595
2022-10-25,westus,compute,10399.0,12213.0,15598.5,99.97,0.0,0,1,25,10,4,0,28048.0,27127.0,15167.0,19290.14285714286,1.4540068576091558
2022-10-26,eastus,storage,26659.0,34151.0,13329.5,99.59,0.0,0,2,26,10,4,0,19173.0,15101.0,23924.666666666668,18152.14285714286,1.0562389327714659
2022-10-26,eastus,storage,21431.0,26564.0,10715.5,99.69,0.0,0,2,26,10,4,0,26659.0,24684.0,22421.0,17687.428571428572,1.5072287014945998
2022-10-26,northeurope,compute,29128.0,34881.0,43692.0,99.86,0.0,0,2,26,10,4,0,19432.0,24680.0,23935.0,19425.0,1.0003603603088618
2022-10-26,northeurope,compute,8936.0,10418.0,13404.0,99.54,0.0,0,2,26,10,4,0,29128.0,28292.0,19165.333333333332,16659.85714285714,1.7483943438698777
2022-10-26,northeurope,storage,16137.0,19119.0,8068.5,99.91,0.0,0,2,26,10,4,0,14467.0,17000.0,12571.666666666666,10238.285714285714,1.413029524894078
2022-10-26,southeastasia,compute,27455.0,33357.0,41182.5,99.53,0.0,0,2,26,10,4,0,14015.0,19185.0,20180.666666666668,18142.428571428572,0.7724985629156004
2022-10-26,southeastasia,storage,6383.0,7413.0,3191.5,99.64,0.0,0,2,26,10,4,0,6439.0,25492.0,9556.0,16064.285714285714,0.40082703421248744
2022-10-26,southeastasia,storage,21597.0,25322.0,10798.5,99.52,0.0,0,2,26,10,4,0,6383.0,27990.0,11473.0,15151.0,0.4212923239112077
2022-10-26,westus,storage,22986.0,28191.0,11493.0,99.8,0.0,0,2,26,10,4,0,11300.0,18675.0,19392.666666666668,18177.285714285714,0.6216549696689622
2022-10-27,centralindia,compute,17525.0,22683.0,26287.5,99.67,0.0,0,3,27,10,4,0,9768.0,12317.0,13796.333333333334,12615.714285714286,0.7742724492648634
2022-10-27,eastus,compute,12937.0,15721.0,19405.5,99.58,0.0,0,3,27,10,4,0,14786.0,5037.0,11599.333333333334,16651.428571428572,0.887971859932946
2022-10-27,northeurope,storage,13791.0,17792.0,6895.5,99.68,0.0,0,3,27,10,4,0,16137.0,7062.0,14798.333333333334,11199.57142857143,1.4408587061993952
2022-10-27,southeastasia,compute,23820.0,28714.0,35730.0,99.51,0.0,0,3,27,10,4,0,27455.0,15619.0,21763.333333333332,19314.0,1.421507714537563
2022-10-27,southeastasia,compute,12203.0,15164.0,18304.5,99.85,0.0,0,3,27,10,4,0,23820.0,10689.0,21159.333333333332,19530.285714285714,1.219644215514823
2022-10-27,southeastasia,compute,14037.0,16555.0,21055.5,99.71,0.0,0,3,27,10,4,0,12203.0,19396.0,16686.666666666668,18764.714285714286,0.6503163231555258
2022-10-27,westus,storage,22873.0,28147.0,11436.5,99.8,0.0,0,3,27,10,4,0,22986.0,26270.0,19053.0,17692.0,1.2992312909055375
2022-10-28,centralindia,storage,19824.0,25070.0,9912.0,99.78,0.0,0,4,28,10,4,0,14111.0,10663.0,19902.666666666668,15222.42857142857,0.9269874338946394
2022-10-28,eastus,storage,22876.0,28670.0,11438.0,99.71,0.0,0,4,28,10,4,0,21431.0,8356.0,23655.333333333332,19761.714285714286,1.0844706936385557
2022-10-28,southeastasia,storage,24303.0,30125.0,12151.5,99.73,0.0,0,4,28,10,4,0,21597.0,8299.0,17427.666666666668,17437.285714285714,1.238552854649152
2022-10-29,centralindia,storage,15701.0,20078.0,7850.5,99.82,0.0,0,5,29,10,4,1,19824.0,7764.0,16545.333333333332,16356.285714285714,1.2120111096783754
2022-10-29,eastus,compute,8344.0,10673.0,12516.0,99.84,0.0,0,5,29,10,4,1,12937.0,29085.0,12022.333333333334,13688.42857142857,0.9451048330016413
2022-10-29,eastus,storage,15271.0,19309.0,7635.5,99.91,0.0,0,5,29,10,4,1,22876.0,8344.0,19859.333333333332,20751.285714285714,1.102389524864437
2022-10-29,northeurope,storage,8367.0,10665.0,4183.5,99.94,0.0,0,5,29,10,4,1,13791.0,4259.0,12765.0,11786.42857142857,1.1700745408376398
2022-10-29,southeastasia,compute,10273.0,12041.0,15409.5,99.72,0.0,0,5,29,10,4,1,14037.0,20751.0,12171.0,17267.85714285714,0.8128976214627485
2022-10-29,southeastasia,compute,17161.0,21357.0,25741.5,99.6,0.0,0,5,29,10,4,1,10273.0,19072.0,13823.666666666666,16994.85714285714,0.6044769845984388
2022-10-29,southeastasia,storage,16010.0,18577.0,8005.0,99.67,0.0,0,5,29,10,4,1,24303.0,25513.0,20636.666666666668,16079.714285714286,1.5114074520640037
2022-10-29,southeastasia,storage,20811.0,26577.0,10405.5,99.51,0.0,0,5,29,10,4,1,16010.0,21980.0,20374.666666666668,15912.714285714286,1.0061137095490327
2022-10-29,westus,compute,6391.0,7544.0,9586.5,99.8,0.0,0,5,29,10,4,1,10399.0,26858.0,14946.0,16366.285714285714,0.6353915714845175
2022-10-29,westus,compute,8134.0,9480.0,12201.0,99.57,0.0,0,5,29,10,4,1,6391.0,28695.0,8308.0,13429.0,0.47591034325147735
2022-10-29,westus,storage,8114.0,9626.0,4057.0,99.75,0.0,0,5,29,10,4,1,22873.0,22044.0,17991.0,15702.0,1.45669341475884
2022-10-29,westus,storage,18407.0,23109.0,9203.5,99.83,0.0,0,5,29,10,4,1,8114.0,9081.0,16464.666666666668,17034.285714285714,0.47633344512467013
2022-10-30,eastus,compute,22425.0,28908.0,33637.5,99.69,0.0,0,6,30,10,4,1,8344.0,28036.0,14568.666666666666,12886.857142857143,0.6474813763243573
2022-10-30,eastus,compute,19765.0,23655.0,29647.5,99.61,0.0,0,6,30,10,4,1,22425.0,7847.0,16844.666666666668,14589.42857142857,1.5370718523122466
2022-10-30,eastus,compute,29643.0,37831.0,44464.5,99.63,0.0,0,6,30,10,4,1,19765.0,16794.0,23944.333333333332,16425.0,1.2033485539602222
2022-10-30,northeurope,compute,23123.0,29299.0,34684.5,99.71,0.0,0,6,30,10,4,1,8936.0,11117.0,20395.666666666668,18375.0,0.486312925143602
2022-10-30,northeurope,storage,6469.0,7885.0,3234.5,99.66,0.0,0,6,30,10,4,1,8367.0,4620.0,9542.333333333334,12050.57142857143,0.6943239205626257
2022-10-30,southeastasia,compute,17611.0,20480.0,26416.5,99.94,0.0,0,6,30,10,4,1,17161.0,14015.0,15015.0,17508.571428571428,0.9801484986385359
2022-10-30,southeastasia,compute,12516.0,16137.0,18774.0,99.65,0.0,0,6,30,10,4,1,17611.0,27455.0,15762.666666666666,15374.42857142857,1.1454734669997648
2022-10-30,southeastasia,compute,20995.0,25296.0,31492.5,99.64,0.0,0,6,30,10,4,1,12516.0,23820.0,17040.666666666668,14970.857142857143,0.8360242756798716
2022-10-30,southeastasia,storage,11081.0,14120.0,5540.5,99.69,0.0,0,6,30,10,4,1,20811.0,15846.0,15967.333333333334,15232.0,1.366268382263244
2022-10-30,southeastasia,storage,10992.0,12988.0,5496.0,99.87,0.0,0,6,30,10,4,1,11081.0,6439.0,14294.666666666666,15882.42857142857,0.6976892702188059
2022-10-30,westus,storage,19361.0,24867.0,9680.5,99.77,0.0,0,6,30,10,4,1,18407.0,11668.0,15294.0,18133.285714285714,1.0150945773982678
2022-10-31,centralindia,compute,18148.0,21944.0,27222.0,99.88,0.0,0,0,31,10,4,0,17525.0,21375.0,15147.0,12154.714285714286,1.4418273919573499
2022-10-31,eastus,compute,16416.0,19739.0,24624.0,99.64,0.0,0,0,31,10,4,0,29643.0,7075.0,21941.333333333332,17759.428571428572,1.6691415424266867
2022-10-31,eastus,compute,27113.0,31545.0,40669.5,99.59,0.0,0,0,31,10,4,0,16416.0,14786.0,24390.666666666668,19520.428571428572,0.84096514270115
2022-10-31,eastus,storage,23407.0,27284.0,11703.5,99.61,0.0,0,0,31,10,4,0,15271.0,13907.0,20518.0,22108.428571428572,0.6907320414009193
2022-10-31,northeurope,storage,15023.0,18637.0,7511.5,99.7,0.0,0,0,31,10,4,0,6469.0,18012.0,9953.0,11623.57142857143,0.5565415104295975
2022-10-31,westus,compute,25991.0,30051.0,38986.5,99.77,0.0,0,0,31,10,4,0,8134.0,5088.0,13505.333333333334,16415.14285714286,0.4955180756142531
2022-11-01,centralindia,compute,15863.0,19487.0,23794.5,99.96,0.0,0,1,1,11,4,0,18148.0,5715.0,17178.666666666668,13604.42857142857,1.3339773812168534
2022-11-01,eastus,storage,15990.0,20432.0,7995.0,99.53,0.0,0,1,1,11,4,0,23407.0,25942.0,18222.666666666668,20686.714285714286,1.1314991678032105
2022-11-01,northeurope,compute,9649.0,12070.0,14473.5,99.67,0.0,0,1,1,11,4,0,23123.0,17793.0,13902.666666666666,17211.571428571428,1.3434566445381082
2022-11-01,northeurope,compute,12940.0,15439.0,19410.0,99.83,0.0,0,1,1,11,4,0,9649.0,6968.0,15237.333333333334,18064.714285714286,0.5341352122627463
2022-11-01,northeurope,compute,27807.0,34911.0,41710.5,99.81,0.0,0,1,1,11,4,0,12940.0,23245.0,16798.666666666668,18716.428571428572,0.691371216999278
2022-11-01,southeastasia,compute,7619.0,9075.0,11428.5,99.56,0.0,0,1,1,11,4,0,20995.0,12203.0,13710.0,14316.0,1.4665409331191295
2022-11-01,westus,compute,14476.0,17939.0,21714.0,99.73,0.0,0,1,1,11,4,0,25991.0,28889.0,16200.333333333334,14356.142857142857,1.810444508446627
2022-11-01,westus,storage,11623.0,14222.0,5811.5,99.93,0.0,0,1,1,11,4,0,19361.0,23892.0,16463.666666666668,16380.57142857143,1.1819489987417702
2022-11-02,eastus,storage,12186.0,15650.0,6093.0,99.82,0.0,0,2,2,11,4,0,15990.0,19173.0,17194.333333333332,19688.571428571428,0.812146277712342
2022-11-02,eastus,storage,24596.0,29339.0,12298.0,99.56,0.0,0,2,2,11,4,0,12186.0,26659.0,17590.666666666668,19393.85714285714,0.6283432898163749
2022-11-02,northeurope,compute,10690.0,13825.0,16035.0,99.74,0.0,0,2,2,11,4,0,27807.0,19432.0,17145.666666666668,17467.571428571428,1.5919213562181067
2022-11-02,southeastasia,storage,25478.0,31664.0,12739.0,99.61,0.0,0,2,2,11,4,0,10992.0,6383.0,15850.333333333334,18610.285714285714,0.5906411200861698
2022-11-02,westus,compute,22621.0,28298.0,33931.5,99.96,0.0,0,2,2,11,4,0,14476.0,7054.0,21029.333333333332,16580.0,0.873100120574602
2022-11-02,westus,storage,19300.0,24228.0,9650.0,99.97,0.0,0,2,2,11,4,0,11623.0,11300.0,16761.333333333332,17523.428571428572,0.663283440906517
2022-11-02,westus,storage,12686.0,15213.0,6343.0,99.8,0.0,0,2,2,11,4,0,19300.0,22986.0,14536.333333333334,16052.0,1.2023423871665622
2022-11-03,centralindia,compute,5973.0,6998.0,8959.5,99.59,0.0,0,3,3,11,4,0,15863.0,9149.0,13328.0,13150.714285714286,1.2062462657276223
2022-11-03,centralindia,compute,11091.0,13840.0,16636.5,99.65,0.0,0,3,3,11,4,0,5973.0,10682.0,10975.666666666666,13209.142857142857,0.45218679698947367
2022-11-03,centralindia,storage,19737.0,24292.0,9868.5,99.53,0.0,0,3,3,11,4,0,15701.0,10286.0,18420.666666666668,17706.428571428572,0.8867400862785333
2022-11-03,centralindia,storage,4370.0,5555.0,2185.0,99.92,0.0,0,3,3,11,4,0,19737.0,22061.0,13269.333333333334,15179.142857142857,1.3002710485336844
2022-11-03,centralindia,storage,18265.0,21647.0,9132.5,99.63,0.0,0,3,3,11,4,0,4370.0,6738.0,14124.0,16825.85714285714,0.25971930955062333
2022-11-03,eastus,storage,4779.0,6134.0,2389.5,99.95,0.0,0,3,3,11,4,0,24596.0,21431.0,13853.666666666666,17015.0,1.445548045756947
2022-11-03,eastus,storage,8955.0,10581.0,4477.5,99.54,0.0,0,3,3,11,4,0,4779.0,22876.0,12776.666666666666,15026.285714285714,0.31804266806523523
2022-11-03,eastus,storage,17718.0,21346.0,8859.0,99.6,0.0,0,3,3,11,4,0,8955.0,15271.0,10484.0,15375.857142857143,0.5824065556942066
2022-11-03,eastus,storage,9594.0,11205.0,4797.0,99.77,0.0,0,3,3,11,4,0,17718.0,23407.0,12089.0,13402.57142857143,1.321985120027565
2022-11-03,northeurope,storage,26563.0,30820.0,13281.5,99.87,0.0,0,3,3,11,4,0,15023.0,7111.0,16018.333333333334,14402.42857142857,1.0430879712022614
2022-11-03,northeurope,storage,23186.0,27022.0,11593.0,99.87,0.0,0,3,3,11,4,0,26563.0,14467.0,21590.666666666668,15648.0,1.6975332309753621
2022-11-03,southeastasia,compute,14533.0,17246.0,21799.5,99.54,0.0,0,3,3,11,4,0,7619.0,14037.0,14382.333333333334,14386.857142857143,0.5295805695306524
2022-11-03,southeastasia,storage,13866.0,17991.0,6933.0,99.84,0.0,0,3,3,11,4,0,25478.0,21597.0,16778.666666666668,17505.85714285714,1.4553986012013302
2022-11-03,westus,storage,20857.0,24470.0,10428.5,99.69,0.0,0,3,3,11,4,0,12686.0,22873.0,17614.333333333332,15764.0,0.8047449885305287
2022-11-03,westus,storage,24912.0,31942.0,12456.0,99.67,0.0,0,3,3,11,4,0,20857.0,8114.0,19485.0,18163.714285714286,1.1482783571009867
2022-11-04,centralindia,compute,28181.0,35464.0,42271.5,99.73,0.0,0,4,4,11,4,0,11091.0,14096.0,15081.666666666666,15221.285714285714,0.728650667720011
2022-11-04,centralindia,storage,22671.0,29365.0,11335.5,99.65,0.0,0,4,4,11,4,0,18265.0,25773.0,15102.0,16382.714285714286,1.1148946188246822
2022-11-04,centralindia,storage,4044.0,4756.0,2022.0,99.55,0.0,0,4,4,11,4,0,22671.0,14111.0,14993.333333333334,14944.57142857143,1.5170056971416372
2022-11-04,centralindia,storage,14910.0,18798.0,7455.0,99.79,0.0,0,4,4,11,4,0,4044.0,19824.0,13875.0,14242.57142857143,0.2839374912035591
2022-11-04,eastus,compute,17280.0,20667.0,25920.0,99.94,0.0,0,4,4,11,4,0,27113.0,12937.0,20269.666666666668,20140.85714285714,1.346169123108513
2022-11-04,northeurope,storage,14677.0,17094.0,7338.5,99.96,0.0,0,4,4,11,4,0,23186.0,16137.0,21475.333333333332,15439.42857142857,1.5017395165391745
2022-11-04,northeurope,storage,18649.0,21780.0,9324.5,99.52,0.0,0,4,4,11,4,0,14677.0,13791.0,18837.333333333332,16133.42857142857,0.9097260346187324
2022-11-04,southeastasia,compute,15443.0,17764.0,23164.5,99.97,0.0,0,4,4,11,4,0,14533.0,10273.0,12531.666666666666,15125.42857142857,0.9608322785968206
