timestamp,region,service_type,usage_units,provisioned_capacity_allocated,cost_usd,availability_pct,is_holiday
2022-11-28,westus,compute,15008.0,19034.0,22512.0,99.95,0.0
2022-11-28,westus,compute,14831.0,18724.0,22246.5,99.84,0.0
2022-11-29,eastus,storage,9162.0,10798.0,4581.0,99.53,0.0
2022-11-29,eastus,storage,17227.0,20030.0,8613.5,99.78,0.0
2022-11-29,eastus,compute,12552.0,14594.0,18828.0,99.62,0.0
2022-11-29,northeurope,storage,19283.0,24601.0,9641.5,99.92,0.0
2022-11-29,southeastasia,compute,7711.0,9778.0,11566.5,99.81,0.0
2022-11-29,southeastasia,storage,17779.0,22417.0,8889.5,99.71,0.0
2022-11-29,southeastasia,compute,23135.0,26697.0,34702.5,99.6,0.0
2022-11-29,westus,storage,13426.0,16213.0,6713.0,99.51,0.0
2022-11-29,westus,storage,24719.0,31804.0,12359.5,99.77,0.0
2022-11-30,centralindia,storage,15828.0,18676.0,7914.0,99.73,0.0
2022-11-30,eastus,compute,11749.0,15221.0,17623.5,99.68,0.0
2022-11-30,eastus,compute,6364.0,7945.0,9546.0,99.69,0.0
2022-11-30,eastus,storage,13448.0,15871.0,6724.0,99.84,0.0
2022-11-30,southeastasia,compute,17134.0,20516.0,25701.0,99.95,0.0
2022-11-30,westus,compute,26112.0,32801.0,39168.0,99.6,0.0
2022-11-30,westus,storage,11863.0,15371.0,5931.5,99.88,0.0
2022-11-30,westus,compute,6009.0,7177.0,9013.5,99.83,0.0
2022-11-30,westus,compute,23693.0,29554.0,35539.5,99.55,0.0
2022-11-30,westus,compute,25816.0,32928.0,38724.0,99.73,0.0
2022-12-01,centralindia,storage,19079.0,23728.0,9539.5,99.69,0.0
2022-12-01,eastus,compute,14152.0,17089.0,21228.0,99.65,0.0
2022-12-01,eastus,storage,14844.0,17269.0,7422.0,99.93,0.0
2022-12-01,northeurope,compute,8828.0,11436.0,13242.0,99.89,0.0
2022-12-01,southeastasia,compute,23077.0,26684.0,34615.5,99.79,0.0
2022-12-01,southeastasia,compute,29946.0,36251.0,44919.0,99.78,0.0
2022-12-01,westus,compute,18697.0,23161.0,28045.5,99.93,0.0
2022-12-02,centralindia,storage,11118.0,13676.0,5559.0,99.65,0.0
2022-12-02,eastus,storage,10799.0,12580.0,5399.5,99.84,0.0
2022-12-02,eastus,compute,15285.0,19734.0,22927.5,99.78,0.0
2022-12-02,northeurope,storage,21945.0,27568.0,10972.5,99.61,0.0
2022-12-02,southeastasia,storage,27049.0,32193.0,13524.5,99.79,0.0
2022-12-02,southeastasia,storage,5674.0,6896.0,2837.0,99.65,0.0
2022-12-02,southeastasia,storage,26460.0,31115.0,13230.0,99.61,0.0
2022-12-02,southeastasia,storage,27063.0,33710.0,13531.5,99.78,0.0
2022-12-02,westus,compute,19365.0,22554.0,29047.5,99.75,0.0
2022-12-02,westus,storage,8544.0,9951.0,4272.0,99.57,0.0
2022-12-02,westus,compute,20225.0,25228.0,30337.5,99.62,0.0
2022-12-03,centralindia,storage,13708.0,15917.0,6854.0,99.65,0.0
2022-12-03,centralindia,storage,13339.0,15827.0,6669.5,99.92,0.0
2022-12-03,centralindia,compute,11934.0,14245.0,17901.0,99.98,0.0
2022-12-03,southeastasia,compute,25514.0,29819.0,38271.0,99.81,0.0
2022-12-03,westus,storage,21947.0,26760.0,10973.5,99.6,0.0
2022-12-03,westus,storage,24285.0,29815.0,12142.5,99.84,0.0
2022-12-04,centralindia,storage,23566.0,30423.0,11783.0,99.69,0.0
2022-12-04,eastus,compute,17614.0,22235.0,26421.0,99.97,0.0
2022-12-04,eastus,storage,13512.0,16585.0,6756.0,99.71,0.0
2022-12-04,eastus,compute,24098.0,29188.0,36147.0,99.59,0.0
2022-12-04,eastus,storage,14366.0,18076.0,7183.0,99.75,0.0
2022-12-04,northeurope,compute,23440.0,28979.0,35160.0,99.82,0.0
2022-12-04,northeurope,compute,15571.0,18807.0,23356.5,99.83,0.0
2022-12-04,northeurope,storage,26011.0,30884.0,13005.5,99.63,0.0
2022-12-04,northeurope,storage,16174.0,19681.0,8087.0,99.53,0.0
2022-12-04,southeastasia,compute,6836.0,8672.0,10254.0,99.72,0.0
2022-12-04,southeastasia,storage,9124.0,11309.0,4562.0,99.96,0.0
2022-12-04,southeastasia,compute,15534.0,19371.0,23301.0,99.53,0.0
2022-12-05,centralindia,storage,22033.0,28640.0,11016.5,99.65,0.0
2022-12-05,centralindia,compute,11897.0,14003.0,17845.5,99.78,0.0
2022-12-05,centralindia,compute,6932.0,8321.0,10398.0,99.78,0.0
2022-12-05,eastus,compute,17658.0,22378.0,26487.0,99.88,0.0
2022-12-05,eastus,compute,11090.0,13638.0,16635.0,99.77,0.0
2022-12-05,northeurope,storage,7669.0,9889.0,3834.5,99.73,0.0
2022-12-05,westus,storage,20501.0,24369.0,10250.5,99.59,0.0
2022-12-05,westus,storage,8656.0,10830.0,4328.0,99.94,0.0
2022-12-05,westus,compute,18143.0,21495.0,27214.5,99.95,0.0
2022-12-06,eastus,compute,24586.0,28439.0,36879.0,99.81,0.0
2022-12-06,northeurope,storage,13771.0,17068.0,6885.5,99.63,0.0
2022-12-06,northeurope,compute,27427.0,32637.0,41140.5,99.8,0.0
2022-12-06,northeurope,compute,11147.0,14165.0,16720.5,99.74,0.0
2022-12-06,northeurope,storage,23832.0,29386.0,11916.0,99.69,0.0
2022-12-06,southeastasia,compute,5963.0,6949.0,8944.5,99.82,0.0
2022-12-06,southeastasia,compute,18766.0,21619.0,28149.0,99.62,0.0
2022-12-06,southeastasia,storage,17181.0,22222.0,8590.5,99.87,0.0
2022-12-07,centralindia,compute,8321.0,10292.0,12481.5,99.6,0.0
2022-12-07,centralindia,storage,23685.0,29303.0,11842.5,99.79,0.0
2022-12-07,centralindia,compute,18364.0,21621.0,27546.0,99.97,0.0
2022-12-07,eastus,storage,14156.0,17805.0,7078.0,99.9,0.0
2022-12-07,eastus,compute,10623.0,13189.0,15934.5,99.81,0.0
2022-12-07,northeurope,storage,13505.0,17437.0,6752.5,99.59,0.0
2022-12-07,northeurope,compute,11309.0,14078.0,16963.5,99.87,0.0
2022-12-07,northeurope,compute,8998.0,10409.0,13497.0,99.8,0.0
2022-12-07,westus,storage,15360.0,19753.0,7680.0,99.86,0.0
2022-12-08,centralindia,storage,23563.0,27868.0,11781.5,99.84,0.0
2022-12-08,centralindia,compute,29043.0,37100.0,43564.5,99.92,0.0
2022-12-08,eastus,storage,26349.0,31212.0,13174.5,99.82,0.0
2022-12-08,eastus,compute,19782.0,25119.0,29673.0,99.5,0.0
2022-12-08,eastus,storage,24643.0,28411.0,12321.5,99.68,0.0
2022-12-08,northeurope,storage,23333.0,27065.0,11666.5,99.82,0.0
2022-12-08,southeastasia,compute,25729.0,33245.0,38593.5,99.65,0.0
2022-12-08,southeastasia,storage,4104.0,5000.0,2052.0,99.62,0.0
2022-12-08,westus,storage,21783.0,27353.0,10891.5,99.57,0.0
2022-12-08,westus,compute,20993.0,26783.0,31489.5,99.66,0.0
2022-12-08,westus,compute,22966.0,29429.0,34449.0,99.71,0.0
2022-12-09,centralindia,storage,16142.0,20602.0,8071.0,99.81,0.0
2022-12-09,eastus,storage,15430.0,18170.0,7715.0,99.9,0.0
2022-12-09,eastus,compute,17735.0,22222.0,26602.5,99.86,0.0
2022-12-09,eastus,storage,15445.0,17809.0,7722.5,99.88,0.0
2022-12-09,southeastasia,storage,15237.0,18611.0,7618.5,99.87,0.0
2022-12-09,southeastasia,storage,11263.0,14172.0,5631.5,99.64,0.0
2022-12-09,southeastasia,storage,25240.0,29881.0,12620.0,99.53,0.0
2022-12-09,westus,storage,14830.0,17417.0,7415.0,99.98,0.0
2022-12-09,westus,compute,8630.0,10512.0,12945.0,99.62,0.0
2022-12-09,westus,compute,25190.0,29874.0,37785.0,99.5,0.0
2022-12-10,centralindia,storage,8417.0,10398.0,4208.5,99.94,0.0
2022-12-10,eastus,storage,26299.0,33736.0,13149.5,99.7,0.0
2022-12-10,northeurope,storage,12079.0,14750.0,6039.5,99.68,0.0
2022-12-10,northeurope,compute,25562.0,32934.0,38343.0,99.94,0.0
2022-12-10,northeurope,compute,14181.0,16982.0,21271.5,99.78,0.0
2022-12-10,southeastasia,storage,18840.0,23100.0,9420.0,99.72,0.0
2022-12-10,southeastasia,storage,7729.0,9176.0,3864.5,99.91,0.0
2022-12-10,westus,compute,7754.0,8961.0,11631.0,99.63,0.0
2022-12-10,westus,compute,10484.0,13389.0,15726.0,99.66,0.0
2022-12-10,westus,compute,11686.0,15050.0,17529.0,99.63,0.0
2022-12-11,centralindia,storage,18601.0,22935.0,9300.5,99.91,0.0
2022-12-11,centralindia,storage,23921.0,30869.0,11960.5,99.76,0.0
2022-12-11,centralindia,compute,8343.0,10770.0,12514.5,99.87,0.0
2022-12-11,eastus,storage,25123.0,31866.0,12561.5,99.86,0.0
2022-12-11,eastus,storage,13087.0,15114.0,6543.5,99.75,0.0
2022-12-11,eastus,compute,20057.0,25282.0,30085.5,99.83,0.0
2022-12-11,northeurope,compute,7812.0,9202.0,11718.0,99.66,0.0
2022-12-11,southeastasia,storage,11039.0,12995.0,5519.5,99.57,0.0
2022-12-11,westus,storage,22041.0,26555.0,11020.5,99.6,0.0
2022-12-11,westus,storage,26547.0,33446.0,13273.5,99.75,0.0
2022-12-12,centralindia,compute,19392.0,24979.0,29088.0,99.62,0.0
2022-12-12,eastus,storage,24504.0,30922.0,12252.0,99.99,0.0
2022-12-12,westus,compute,19557.0,24158.0,29335.5,99.65,0.0
2022-12-12,westus,storage,17796.0,21429.0,8898.0,99.66,0.0
2022-12-13,eastus,storage,9630.0,12019.0,4815.0,99.9,0.0
2022-12-13,southeastasia,compute,9166.0,11454.0,13749.0,99.86,0.0
2022-12-13,southeastasia,storage,21794.0,27139.0,10897.0,99.57,0.0
2022-12-13,westus,compute,7733.0,9089.0,11599.5,99.82,0.0
2022-12-13,westus,compute,26315.0,32585.0,39472.5,99.98,0.0
2022-12-14,centralindia,compute,8395.0,10845.0,12592.5,99.77,0.0
2022-12-14,centralindia,compute,18410.0,23565.0,27615.0,99.92,0.0
2022-12-14,eastus,storage,24604.0,30964.0,12302.0,99.79,0.0
2022-12-14,eastus,storage,6752.0,8319.0,3376.0,99.85,0.0
2022-12-14,northeurope,storage,16031.0,19095.0,8015.5,99.61,0.0
2022-12-14,northeurope,compute,24119.0,29241.0,36178.5,99.81,0.0
2022-12-14,southeastasia,storage,19737.0,22725.0,9868.5,99.79,0.0
2022-12-14,southeastasia,compute,27814.0,35056.0,41721.0,99.61,0.0
2022-12-14,westus,compute,27161.0,35269.0,40741.5,99.86,0.0
2022-12-14,westus,compute,21246.0,25574.0,31869.0,99.76,0.0
2022-12-14,westus,compute,25909.0,30729.0,38863.5,99.59,0.0
2022-12-15,northeurope,compute,21216.0,25679.0,31824.0,99.99,0.0
2022-12-15,northeurope,storage,14864.0,17941.0,7432.0,99.84,0.0
2022-12-15,northeurope,storage,20435.0,25829.0,10217.5,99.82,0.0
2022-12-15,southeastasia,storage,16413.0,20174.0,8206.5,99.71,0.0
2022-12-15,southeastasia,compute,13105.0,16324.0,19657.5,99.87,0.0
2022-12-15,westus,storage,19905.0,24281.0,9952.5,99.54,0.0
2022-12-15,westus,compute,24783.0,31189.0,37174.5,99.91,0.0
2022-12-15,westus,compute,20843.0,26921.0,31264.5,99.76,0.0
2022-12-16,eastus,compute,15846.0,18707.0,23769.0,99.74,0.0
2022-12-16,eastus,storage,27939.0,35608.0,13969.5,99.7,0.0
2022-12-16,northeurope,compute,19457.0,23375.0,29185.5,99.92,0.0
2022-12-16,northeurope,compute,18801.0,21747.0,28201.5,99.68,0.0
2022-12-16,southeastasia,storage,16148.0,19333.0,8074.0,99.8,0.0
2022-12-16,southeastasia,storage,24026.0,27930.0,12013.0,99.7,0.0
2022-12-16,southeastasia,compute,23167.0,29092.0,34750.5,99.9,0.0
2022-12-16,westus,storage,22410.0,28980.0,11205.0,99.96,0.0
2022-12-16,westus,compute,21157.0,26533.0,31735.5,99.52,0.0
2022-12-17,centralindia,storage,20319.0,23796.0,10159.5,99.8,0.0
2022-12-17,centralindia,storage,8474.0,10386.0,4237.0,99.81,0.0
2022-12-17,centralindia,storage,17513.0,21536.0,8756.5,99.53,0.0
2022-12-17,eastus,compute,18305.0,21082.0,27457.5,99.59,0.0
2022-12-17,eastus,storage,24124.0,28901.0,12062.0,99.97,0.0
2022-12-17,northeurope,storage,9502.0,11260.0,4751.0,99.87,0.0
2022-12-17,southeastasia,storage,5172.0,6375.0,2586.0,99.74,0.0
2022-12-17,westus,storage,23764.0,30523.0,11882.0,99.72,0.0
2022-12-18,eastus,compute,16268.0,19606.0,24402.0,99.92,0.0
2022-12-18,eastus,compute,15805.0,18232.0,23707.5,99.93,0.0
2022-12-18,northeurope,storage,14878.0,17552.0,7439.0,99.53,0.0
2022-12-18,westus,storage,10723.0,12641.0,5361.5,99.61,0.0
2022-12-19,centralindia,compute,13846.0,17584.0,20769.0,99.64,0.0
2022-12-19,centralindia,storage,10486.0,12689.0,5243.0,99.6,0.0
2022-12-19,eastus,storage,22853.0,28914.0,11426.5,99.84,0.0
2022-12-19,eastus,storage,17597.0,21963.0,8798.5,99.93,0.0
2022-12-19,eastus,compute,23428.0,29724.0,35142.0,99.62,0.0
2022-12-19,southeastasia,compute,16057.0,19822.0,24085.5,99.82,0.0
2022-12-19,southeastasia,compute,22744.0,27276.0,34116.0,99.82,0.0
2022-12-19,southeastasia,compute,8671.0,10923.0,13006.5,99.89,0.0
2022-12-19,westus,compute,15072.0,18218.0,22608.0,99.7,0.0
2022-12-19,westus,storage,19272.0,24154.0,9636.0,99.88,0.0
2022-12-19,westus,storage,16607.0,19559.0,8303.5,99.54,0.0
2022-12-20,centralindia,compute,6613.0,8216.0,9919.5,99.95,0.0
2022-12-20,eastus,compute,21175.0,26922.0,31762.5,99.52,0.0
2022-12-20,eastus,storage,21677.0,25527.0,10838.5,99.94,0.0
2022-12-20,westus,compute,28904.0,33243.0,43356.0,99.73,0.0
2022-12-20,westus,compute,18985.0,24322.0,28477.5,99.95,0.0
2022-12-21,centralindia,compute,12648.0,15217.0,18972.0,99.68,0.0
2022-12-21,eastus,storage,11296.0,13222.0,5648.0,99.69,0.0
2022-12-21,northeurope,storage,26820.0,32000.0,13410.0,99.63,0.0
2022-12-21,southeastasia,storage,9350.0,11151.0,4675.0,99.67,0.0
2022-12-21,westus,storage,6781.0,8654.0,3390.5,99.91,0.0
2022-12-22,centralindia,storage,4187.0,4901.0,2093.5,99.54,0.0
2022-12-22,centralindia,compute,14319.0,16470.0,21478.5,99.76,0.0
2022-12-22,eastus,storage,5496.0,6850.0,2748.0,99.96,0.0
2022-12-22,eastus,compute,6419.0,7844.0,9628.5,99.61,0.0
2022-12-22,eastus,storage,12162.0,14294.0,6081.0,99.7,0.0
2022-12-22,eastus,compute,11298.0,13590.0,16947.0,99.97,0.0
2022-12-22,eastus,storage,6052.0,7856.0,3026.0,99.68,0.0
2022-12-22,northeurope,compute,12150.0,14475.0,18225.0,99.9,0.0
2022-12-22,northeurope,compute,15767.0,19927.0,23650.5,99.95,0.0
2022-12-22,northeurope,storage,13954.0,17074.0,6977.0,99.78,0.0
2022-12-22,northeurope,storage,14944.0,17562.0,7472.0,99.8,0.0
2022-12-22,northeurope,compute,12940.0,14990.0,19410.0,99.54,0.0
2022-12-22,westus,compute,21205.0,25933.0,31807.5,99.65,0.0
2022-12-23,centralindia,storage,23628.0,29968.0,11814.0,99.65,0.0
2022-12-23,eastus,storage,7718.0,9635.0,3859.0,99.62,0.0
2022-12-23,northeurope,storage,5589.0,6693.0,2794.5,99.94,0.0
2022-12-23,northeurope,compute,27740.0,33151.0,41610.0,99.78,0.0
2022-12-23,southeastasia,compute,18138.0,21307.0,27207.0,99.59,0.0
2022-12-23,southeastasia,compute,22073.0,26232.0,33109.5,99.73,0.0
2022-12-23,southeastasia,storage,11906.0,14081.0,5953.0,99.53,0.0
2022-12-23,westus,storage,15157.0,19285.0,7578.5,99.79,0.0
2022-12-23,westus,compute,29920.0,36095.0,44880.0,99.61,0.0
2022-12-24,centralindia,compute,22028.0,27601.0,33042.0,99.7,0.0
2022-12-24,centralindia,storage,6048.0,7763.0,3024.0,99.66,0.0
2022-12-24,southeastasia,compute,24955.0,28805.0,37432.5,99.83,0.0
2022-12-24,southeastasia,compute,19036.0,22679.0,28554.0,99.85,0.0
2022-12-25,centralindia,storage,15187.0,18544.0,7593.5,99.92,0.0
2022-12-25,eastus,compute,24950.0,29703.0,37425.0,99.75,0.0
2022-12-25,northeurope,compute,14996.0,18743.0,22494.0,99.54,0.0
2022-12-25,southeastasia,compute,23784.0,27674.0,35676.0,99.62,0.0
2022-12-25,westus,compute,7232.0,9338.0,10848.0,99.73,0.0
2022-12-25,westus,compute,15700.0,20209.0,23550.0,99.67,0.0
2022-12-26,centralindia,compute,11614.0,14956.0,17421.0,99.61,0.0
2022-12-26,centralindia,compute,17768.0,20691.0,26652.0,99.89,0.0
2022-12-26,centralindia,compute,26585.0,33668.0,39877.5,99.55,0.0
2022-12-26,northeurope,compute,19906.0,24259.0,29859.0,99.88,0.0
2022-12-26,northeurope,storage,5918.0,7329.0,2959.0,99.59,0.0
2022-12-26,southeastasia,compute,9710.0,12359.0,14565.0,99.58,0.0
2022-12-26,southeastasia,storage,27046.0,34426.0,13523.0,99.54,0.0
2022-12-26,southeastasia,compute,27315.0,34437.0,40972.5,99.6,0.0
2022-12-26,westus,compute,19132.0,23714.0,28698.0,99.62,0.0
2022-12-27,centralindia,storage,17761.0,21873.0,8880.5,99.64,0.0
2022-12-27,eastus,compute,19728.0,24651.0,29592.0,99.92,0.0
2022-12-27,eastus,storage,7665.0,9368.0,3832.5,99.62,0.0
2022-12-27,southeastasia,compute,11680.0,14651.0,17520.0,99.76,0.0
2022-12-28,centralindia,compute,26089.0,33007.0,39133.5,99.55,0.0
2022-12-28,centralindia,storage,7310.0,8527.0,3655.0,99.62,0.0
2022-12-28,centralindia,storage,5066.0,6369.0,2533.0,99.52,0.0
2022-12-28,centralindia,compute,20317.0,24107.0,30475.5,99.91,0.0
2022-12-28,centralindia,compute,21642.0,25263.0,32463.0,99.98,0.0
2022-12-28,centralindia,storage,11604.0,14119.0,5802.0,99.96,0.0
2022-12-28,southeastasia,compute,24986.0,31173.0,37479.0,99.92,0.0
2022-12-28,southeastasia,compute,8523.0,10058.0,12784.5,99.54,0.0
2022-12-28,westus,compute,17026.0,21086.0,25539.0,99.69,0.0
2022-12-29,centralindia,compute,9983.0,12790.0,14974.5,99.52,0.0
2022-12-29,centralindia,compute,23970.0,28826.0,35955.0,99.71,0.0
2022-12-29,centralindia,storage,21686.0,27268.0,10843.0,99.84,0.0
2022-12-29,eastus,storage,24449.0,31288.0,12224.5,99.68,0.0
2022-12-29,eastus,storage,19797.0,25324.0,9898.5,99.84,0.0
2022-12-29,eastus,compute,15260.0,19632.0,22890.0,99.83,0.0
2022-12-29,eastus,storage,19264.0,22882.0,9632.0,99.92,0.0
2022-12-29,northeurope,storage,9724.0,12612.0,4862.0,99.66,0.0
2022-12-29,northeurope,storage,20789.0,25609.0,10394.5,99.61,0.0
2022-12-29,southeastasia,storage,12532.0,15168.0,6266.0,99.79,0.0
2022-12-29,westus,compute,13730.0,17449.0,20595.0,99.54,0.0
2022-12-29,westus,compute,14603.0,17223.0,21904.5,99.88,0.0
2022-12-29,westus,compute,16804.0,20050.0,25206.0,99.91,0.0
2022-12-30,centralindia,storage,23852.0,30965.0,11926.0,99.77,0.0
2022-12-30,centralindia,storage,14780.0,18026.0,7390.0,99.81,0.0
2022-12-30,centralindia,compute,7065.0,8826.0,10597.5,99.93,0.0
2022-12-30,eastus,compute,8500.0,10167.0,12750.0,99.84,0.0
2022-12-30,eastus,storage,24185.0,29258.0,12092.5,99.75,0.0
2022-12-30,northeurope,compute,9881.0,12530.0,14821.5,99.9,0.0
2022-12-30,northeurope,storage,27831.0,33960.0,13915.5,99.76,0.0
2022-12-30,westus,compute,18942.0,23182.0,28413.0,99.9,0.0
2022-12-30,westus,compute,14021.0,17632.0,21031.5,99.56,0.0
2022-12-30,westus,storage,21386.0,25708.0,10693.0,99.86,0.0
2022-12-31,centralindia,compute,29197.0,34450.0,43795.5,99.71,0.0
2022-12-31,centralindia,compute,23406.0,28596.0,35109.0,99.79,0.0
2022-12-31,eastus,compute,17138.0,20899.0,25707.0,99.81,0.0
2022-12-31,eastus,compute,29942.0,35666.0,44913.0,99.62,0.0
2022-12-31,eastus,storage,13251.0,16367.0,6625.5,99.93,0.0
2022-12-31,eastus,storage,21054.0,26260.0,10527.0,99.62,0.0
2022-12-31,eastus,compute,27836.0,34782.0,41754.0,99.67,0.0
2022-12-31,southeastasia,storage,27296.0,31646.0,13648.0,99.75,0.0
2022-12-31,southeastasia,compute,22460.0,28682.0,33690.0,99.55,0.0
2022-12-31,southeastasia,storage,23873.0,27473.0,11936.5,99.75,0.0
2022-12-31,southeastasia,compute,15270.0,19383.0,22905.0,99.81,0.0
2022-12-31,southeastasia,compute,23531.0,30516.0,35296.5,99.7,0.0
2022-12-31,westus,compute,29079.0,34831.0,43618.5,99.89,0.0
2022-12-31,westus,compute,15213.0,18268.0,22819.5,99.65,0.0
2023-01-01,eastus,compute,22735.0,27746.0,34102.5,99.6,0.0
2023-01-01,eastus,compute,9431.0,11408.0,14146.5,99.72,0.0
2023-01-01,northeurope,compute,27442.0,33632.0,41163.0,99.65,0.0
2023-01-01,northeurope,storage,7164.0,8917.0,3582.0,99.82,0.0
2023-01-01,southeastasia,storage,14362.0,17880.0,7181.0,99.98,0.0
2023-01-01,westus,compute,5134.0,6378.0,7701.0,99.88,0.0
2023-01-01,westus,compute,24883.0,29898.0,37324.5,99.87,0.0
2023-01-01,westus,storage,12769.0,15632.0,6384.5,99.7,0.0
2023-01-01,westus,storage,10174.0,12270.0,5087.0,99.7,0.0
2023-01-02,centralindia,compute,5658.0,7281.0,8487.0,99.89,0.0
2023-01-02,centralindia,storage,22832.0,28899.0,11416.0,99.55,0.0
2023-01-02,eastus,storage,17632.0,21333.0,8816.0,99.95,0.0
2023-01-02,northeurope,compute,13152.0,15475.0,19728.0,99.86,0.0
2023-01-02,southeastasia,storage,21931.0,26495.0,10965.5,99.96,0.0
2023-01-02,southeastasia,storage,8797.0,10210.0,4398.5,99.52,0.0
2023-01-02,westus,compute,7451.0,9162.0,11176.5,99.83,0.0
2023-01-02,westus,compute,19137.0,22382.0,28705.5,99.65,0.0
2023-01-03,eastus,compute,24854.0,29610.0,37281.0,99.56,0.0
2023-01-03,eastus,compute,5919.0,6836.0,8878.5,99.51,0.0
2023-01-03,northeurope,storage,17439.0,21668.0,8719.5,99.8,0.0
2023-01-03,northeurope,storage,25457.0,30451.0,12728.5,99.54,0.0
2023-01-03,northeurope,compute,27942.0,32445.0,41913.0,99.91,0.0
2023-01-03,southeastasia,storage,15706.0,18752.0,7853.0,99.67,0.0
2023-01-03,southeastasia,storage,10594.0,13609.0,5297.0,99.99,0.0
2023-01-03,westus,compute,25607.0,31860.0,38410.5,99.55,0.0
2023-01-03,westus,storage,14168.0,18029.0,7084.0,99.89,0.0
2023-01-04,centralindia,storage,15733.0,18845.0,7866.5,99.58,0.0
2023-01-04,centralindia,compute,18401.0,22278.0,27601.5,99.75,0.0
2023-01-04,eastus,storage,24614.0,29699.0,12307.0,99.68,0.0
2023-01-04,southeastasia,storage,14042.0,17218.0,7021.0,99.77,0.0
2023-01-04,southeastasia,storage,8751.0,10679.0,4375.5,99.81,0.0
2023-01-04,westus,compute,6208.0,7818.0,9312.0,99.89,0.0
2023-01-05,centralindia,storage,6272.0,7332.0,3136.0,99.66,0.0
2023-01-05,eastus,compute,28474.0,36727.0,42711.0,99.91,0.0
2023-01-05,northeurope,compute,6514.0,7868.0,9771.0,99.72,0.0
2023-01-05,southeastasia,compute,17889.0,22983.0,26833.5,99.93,0.0
2023-01-05,southeastasia,compute,21546.0,27268.0,32319.0,99.55,0.0
2023-01-05,westus,compute,8839.0,10316.0,13258.5,99.98,0.0
2023-01-05,westus,storage,24381.0,28256.0,12190.5,99.71,0.0
2023-01-06,centralindia,storage,21406.0,27482.0,10703.0,99.68,0.0
2023-01-06,centralindia,storage,26655.0,32334.0,13327.5,99.88,0.0
2023-01-06,eastus,compute,6277.0,8061.0,9415.5,99.73,0.0
2023-01-06,eastus,compute,19102.0,23106.0,28653.0,99.9,0.0
2023-01-06,northeurope,compute,13133.0,16633.0,19699.5,99.88,0.0
2023-01-06,northeurope,storage,9570.0,12276.0,4785.0,99.74,0.0
2023-01-06,northeurope,compute,5220.0,6498.0,7830.0,99.7,0.0
2023-01-06,northeurope,storage,19527.0,23970.0,9763.5,99.56,0.0
2023-01-06,northeurope,storage,18698.0,21825.0,9349.0,99.97,0.0
2023-01-06,southeastasia,compute,10221.0,12985.0,15331.5,99.72,0.0
2023-01-06,westus,storage,17318.0,21375.0,8659.0,99.52,0.0
2023-01-06,westus,compute,19677.0,25099.0,29515.5,99.89,0.0
2023-01-07,centralindia,storage,17982.0,21653.0,8991.0,99.6,0.0
2023-01-07,northeurope,compute,26023.0,30571.0,39034.5,99.81,0.0
2023-01-07,northeurope,compute,17461.0,21074.0,26191.5,99.56,0.0
2023-01-07,southeastasia,compute,5531.0,6412.0,8296.5,99.57,0.0
2023-01-07,westus,compute,5741.0,6765.0,8611.5,99.74,0.0
2023-01-07,westus,compute,26890.0,31380.0,40335.0,99.94,0.0
2023-01-07,westus,compute,25339.0,31250.0,38008.5,99.54,0.0
2023-01-08,eastus,storage,12295.0,15269.0,6147.5,99.75,0.0
2023-01-08,eastus,storage,9243.0,11590.0,4621.5,99.96,0.0
2023-01-08,eastus,compute,28209.0,36011.0,42313.5,99.91,0.0
2023-01-08,northeurope,storage,4566.0,5272.0,2283.0,99.63,0.0
2023-01-08,northeurope,storage,20721.0,26238.0,10360.5,99.56,0.0
2023-01-08,southeastasia,compute,9396.0,11032.0,14094.0,99.67,0.0
2023-01-08,westus,storage,19314.0,24313.0,9657.0,99.86,0.0
2023-01-08,westus,compute,25606.0,29825.0,38409.0,99.53,0.0
2023-01-08,westus,storage,24866.0,29705.0,12433.0,99.99,0.0
2023-01-09,centralindia,compute,15697.0,18189.0,23545.5,99.95,0.0
2023-01-09,eastus,compute,20732.0,24378.0,31098.0,99.65,0.0
2023-01-09,eastus,storage,7957.0,9976.0,3978.5,99.58,0.0
2023-01-09,northeurope,compute,20958.0,25199.0,31437.0,99.56,0.0
2023-01-09,northeurope,compute,12240.0,14249.0,18360.0,99.81,0.0
2023-01-09,northeurope,compute,28144.0,35958.0,42216.0,99.98,0.0
2023-01-10,centralindia,storage,17209.0,20049.0,8604.5,99.68,0.0
2023-01-10,centralindia,storage,5761.0,7047.0,2880.5,99.72,0.0
2023-01-10,eastus,compute,6029.0,7383.0,9043.5,99.83,0.0
2023-01-10,eastus,storage,12969.0,15331.0,6484.5,99.65,0.0
2023-01-10,eastus,compute,5509.0,6400.0,8263.5,99.73,0.0
2023-01-10,northeurope,compute,7416.0,8938.0,11124.0,99.52,0.0
2023-01-10,northeurope,storage,23591.0,28249.0,11795.5,99.54,0.0
2023-01-10,southeastasia,compute,27482.0,32553.0,41223.0,99.87,0.0
2023-01-10,westus,compute,13033.0,16620.0,19549.5,99.52,0.0
2023-01-11,centralindia,storage,4652.0,5558.0,2326.0,99.72,0.0
2023-01-11,centralindia,storage,26470.0,32508.0,13235.0,99.63,0.0
2023-01-11,centralindia,storage,16177.0,19442.0,8088.5,99.96,0.0
2023-01-11,eastus,storage,14041.0,17370.0,7020.5,99.87,0.0
2023-01-11,eastus,compute,17361.0,22437.0,26041.5,99.54,0.0
